OBJECTID,GEOID,COUNTYFP,COUNTYNAME,ALAND,AWATER,Threshold,PctPopLI,Shape_Length,Shape_Area
1983,517402123002,740,Portsmouth city,318702,0,HUD,0.626,3509.96737009418,497987.550989164
1984,517600708022,760,Richmond city,1899344,528,HUD,0.644,8577.42420121936,3021046.00328652
1985,515102006003,510,Alexandria city,58914,0,HUD,0.724,1443.27569310101,97167.7093899785
1986,510131016012,013,Arlington County,585072,0,HUD,0.223,6771.75323140387,967378.284906979
1987,510131006003,013,Arlington County,274803,0,HUD,0.088,3875.11026826499,454293.971347264
1988,510131020021,013,Arlington County,162465,0,HUD,0.503,2694.78316599936,268472.192547603
1989,510131020012,013,Arlington County,108594,0,HUD,0.528,1982.73737749653,179436.703010737
1990,510131014022,013,Arlington County,335759,0,HUD,0.24,3931.61820775319,554946.186341137
1991,510131014011,013,Arlington County,334131,0,HUD,0.365,3538.02697311543,552187.954119646
1992,510131038002,013,Arlington County,340366,0,HUD,0.353,3614.17322228664,561984.513049303
1993,510131035011,013,Arlington County,181304,0,HUD,0.358,2696.30774890792,299473.705879488
1994,510131031001,013,Arlington County,1181457,0,HUD,0.427,7721.95439857157,1950941.23143761
1995,510131031002,013,Arlington County,436081,0,HUD,0.524,4104.65579542593,719971.554033693
1996,510131035031,013,Arlington County,55929,0,HUD,0.447,1275.86007947529,92369.8951007393
1997,517600710021,760,Richmond city,1033111,0,HUD,0.499,6600.79605038945,1644794.71814724
1998,517600710022,760,Richmond city,1224702,0,HUD,0.646,7386.9278469805,1949955.07112256
1999,517700018003,770,Roanoke city,542262,0,HUD,0.326,4875.88820501012,857563.595621283
2000,511179303002,117,Mecklenburg County,92848160,989340,FPL,0.587818696883853,73879.0256887645,146193677.830413
2001,511179306002,117,Mecklenburg County,97831609,16462301,FPL,0.31484502446982,77633.0387175179,177975202.409231
2002,511179307001,117,Mecklenburg County,111447054,49522161,FPL,0.162999185004075,112239.051741224,250034347.671084
2003,511179306003,117,Mecklenburg County,75782205,19365452,FPL,0.45021645021645,61891.1232767772,148080027.315182
2004,511179308002,117,Mecklenburg County,17116835,2940852,FPL,0.422535211267606,28464.8876402686,31210839.3710266
2005,511179305001,117,Mecklenburg County,49447471,900745,FPL,0.273684210526316,45717.2461345328,78459773.9745326
2006,511179305002,117,Mecklenburg County,95079535,913262,FPL,0.441836734693878,56069.5243800015,149712245.260866
2007,511179308004,117,Mecklenburg County,69473215,82609,FPL,0.36623748211731,57036.4216916688,108061237.030866
2008,511179303003,117,Mecklenburg County,136210142,97810,FPL,0.448356807511737,82962.2150318258,212903718.681261
2009,511179301011,117,Mecklenburg County,51796613,60496,FPL,0.717320261437909,46353.0354715446,80746847.4025922
2010,510131007005,013,Arlington County,151231,0,HUD,0.228,2412.35290201979,250029.30907735
2011,510131011005,013,Arlington County,374383,0,HUD,0.015,4263.89234804996,618826.902957964
2012,510131012001,013,Arlington County,920653,0,HUD,0.376,6232.15392217767,1520980.92560858
2013,510131021002,013,Arlington County,791206,0,HUD,0.096,6691.08593839175,1306924.94660728
2014,510839303022,083,Halifax County,123962720,440782,FPL,0.243520192887281,67077.1980332471,193300593.153075
2015,510839304004,083,Halifax County,62735627,221402,FPL,0.58578431372549,55499.8570964023,97802927.291006
2016,510839301003,083,Halifax County,90911301,1092376,FPL,0.5118004045853,66730.2950161132,143826097.919081
2017,510839304003,083,Halifax County,76619717,2563286,FPL,0.427480916030534,66063.7619844059,123201511.005406
2018,510839301001,083,Halifax County,131400504,908854,FPL,0.233294255568581,96421.8792183227,207469974.221805
2019,510839305003,083,Halifax County,29507321,277202,FPL,0.258717660292464,31598.4114545562,46494846.0090685
2020,510131013006,013,Arlington County,480144,0,HUD,0.052,3921.15359370463,793226.89766771
2021,510131023011,013,Arlington County,372859,0,HUD,0.081,3928.53516547317,615909.691427077
2022,510131027012,013,Arlington County,184122,0,HUD,0.624,2901.23592391165,304061.947874763
2023,510131026001,013,Arlington County,385199,0,HUD,0.432,3254.69633428773,636159.677695432
2024,510131020011,013,Arlington County,101618,0,HUD,0.303,1838.84279390934,167901.949281794
2025,510131016033,013,Arlington County,183404,0,HUD,0.057,2917.45794985531,303217.02643886
2026,510131017031,013,Arlington County,111953,0,HUD,0.435,2032.99807489296,185049.58293991
2027,511610303003,161,Roanoke County,2375720,4817,HUD,0.412,11323.3389113409,3767615.73705984
2028,517402120001,740,Portsmouth city,307704,0,HUD,0.798,2938.88425334963,481163.15276896
2029,510190305033,019,Bedford County,38132234,8839563,HUD,0.335,54809.5814932094,73897588.9309226
2030,510190303002,019,Bedford County,138512481,381090,HUD,0.338,77163.3627624006,220814694.359383
2031,510190301012,019,Bedford County,11574166,168425,HUD,0.187,25410.4510660687,18665277.1475569
2032,510190306041,019,Bedford County,55876379,78581,HUD,0.482,58444.9276781814,88552424.4120749
2033,510190305041,019,Bedford County,35678774,1644195,HUD,0.458,48684.2098852896,58881504.3673885
2034,510190305032,019,Bedford County,15293127,12682481,HUD,0.143,36238.410904638,44031905.7808734
2035,510190306032,019,Bedford County,38997346,372034,HUD,0.303,38166.0718701326,62320039.8377927
2036,517402104001,740,Portsmouth city,885758,656841,HUD,0.348,7011.49726723428,2413035.49674333
2037,518000758014,800,Suffolk city,46722154,189825,HUD,0.152,35395.0266703582,73038587.6443588
2038,518000754061,800,Suffolk city,1122121,12271,HUD,0.442,6131.12910370799,1771480.17013161
2039,518000755031,800,Suffolk city,2843187,395217,HUD,0.509,12634.8857811591,5054462.07299105
2040,518000654011,800,Suffolk city,588669,0,HUD,0.569,4622.47295692983,917881.362073711
2041,518000653011,800,Suffolk city,278135,0,HUD,0.705,3459.32675104199,433827.74763409
2042,518000653022,800,Suffolk city,564244,0,HUD,0.706,4168.94246607815,880091.135010479
2043,518000756011,800,Suffolk city,32543840,0,HUD,0.132,30697.5376477402,50706732.0470441
2044,518000755042,800,Suffolk city,1149013,3876,HUD,0.404,8134.07556162591,1799310.16705007
2045,517402102002,740,Portsmouth city,2201259,1683549,HUD,0.395,12687.2594473533,6079028.38869832
2046,517402103002,740,Portsmouth city,530895,0,HUD,0.824,4010.79028292351,830446.84733794
2047,515400006003,540,Charlottesville city,200721,0,HUD,0.867,3056.46757452281,324041.09532819
2048,515400006002,540,Charlottesville city,323586,0,HUD,0.885,2945.8857425099,522379.890038312
2049,510131016022,013,Arlington County,116065,0,HUD,0.481,1876.9491386949,191871.206013132
2050,510131016021,013,Arlington County,91057,0,HUD,0.35,1577.95580778636,150537.038769583
2051,510131016031,013,Arlington County,102324,0,HUD,0.42,1710.9319423368,169166.330262711
2052,510131017032,013,Arlington County,138488,0,HUD,0.261,2172.58750072098,228918.273824109
2053,510131034011,013,Arlington County,1154800,0,HUD,0.036,9331.89862987826,1908266.91996787
2054,510131018031,013,Arlington County,198729,0,HUD,0.167,3184.93023600251,328423.199212004
2055,510131018033,013,Arlington County,205531,0,HUD,0.766,2699.25979054889,339633.204650958
2056,510131018011,013,Arlington County,75721,0,HUD,0.096,1510.1487645757,125149.423936478
2057,510594817021,059,Fairfax County,1194214,36708,HUD,0.11,7587.13183325977,2033467.39073557
2058,510594814003,059,Fairfax County,533567,0,HUD,0.227,4839.40961514935,882974.232983034
2059,510594918032,059,Fairfax County,865778,0,HUD,0.157,5583.01418743915,1430363.40109618
2060,510594905021,059,Fairfax County,1839163,4329,HUD,0.031,9491.9381448155,3042511.83818756
2061,510594913012,059,Fairfax County,1882213,9598,HUD,0.272,9552.03785817335,3121118.06764836
2062,510594914031,059,Fairfax County,1052270,7944,HUD,0.075,5967.75833354533,1749298.27331356
2063,510594914051,059,Fairfax County,1697917,13878,HUD,0.052,7746.37905101612,2823286.08119567
2064,510594918021,059,Fairfax County,478076,19580,HUD,0.191,4917.14473902474,821964.516766133
2065,510594811043,059,Fairfax County,61591,0,HUD,0.17,1248.85174574155,101970.694162293
2066,510599803001,059,Fairfax County,2317817,3941,HUD,0,9296.88354706417,3844659.0745749
2067,510594811063,059,Fairfax County,1768238,12847,HUD,0.111,8993.19445919546,2946514.31886084
2068,510594221023,059,Fairfax County,104134,0,HUD,0.617,1843.05458394426,171219.314249075
2069,510594310012,059,Fairfax County,540206,9592,HUD,0.508,4835.21762444118,906205.629254792
2070,511179306001,117,Mecklenburg County,96683792,12556556,FPL,0.44258872651357,80155.3098274369,170009979.565617
2071,511179308003,117,Mecklenburg County,59118777,5176194,FPL,0.5,54115.9997337527,100064287.646961
2072,511179301013,117,Mecklenburg County,56133786,22057,FPL,0.551261829652997,40819.6598552101,87615972.8898333
2073,511099504002,109,Louisa County,102597686,380590,HUD,0.388,75401.3861679966,165763304.452511
2074,510131018034,013,Arlington County,435450,0,HUD,0.119,3522.23028573014,719521.933300475
2075,510131023012,013,Arlington County,471935,0,HUD,0.186,4189.72444001603,779600.419830674
2076,510131033001,013,Arlington County,339603,0,HUD,0.458,3160.84436880558,560933.925859187
2077,510131032003,013,Arlington County,389651,0,HUD,0.205,4834.63675309559,643528.306424704
2078,510131033002,013,Arlington County,99435,0,HUD,0.401,1884.89284794668,164239.275760949
2079,511959310001,195,Wise County,44737772,329811,FPL,0.332846715328467,55217.7988712913,70792497.9142042
2080,511959312005,195,Wise County,1625070,91375,FPL,0.30639431616341,7852.62406456081,2686626.24628911
2081,511959308001,195,Wise County,59840766,166456,FPL,0.313387423935091,69010.0589314302,94417339.6489486
2082,511959313001,195,Wise County,71246721,475464,FPL,0.361208406304729,73964.8474395911,112254601.074915
2083,511959309001,195,Wise County,33001314,92382,FPL,0.196390201976794,46818.4042792178,51993743.6290187
2084,511959314001,195,Wise County,62737106,219455,FPL,0.440983606557377,57513.4534837185,98688914.3325038
2085,511959309002,195,Wise County,9901929,34512,FPL,0.431703204047218,18387.9733904238,15606552.4836909
2086,511959317001,195,Wise County,30475470,86609,FPL,0.504486540378863,36430.1224750191,47927145.4115181
2087,511959311002,195,Wise County,59673954,300146,FPL,0.359231411862991,56811.3240451073,94066289.87368
2088,511959312004,195,Wise County,8963100,86254,FPL,0.485549132947977,19109.6583459227,14162828.9811879
2089,511959311001,195,Wise County,102053640,191399,FPL,0.706643658326143,69831.5151748197,160312474.632028
2090,511590402001,159,Richmond County,67287808,938513,HUD,0.235,49965.442245188,109865921.346456
2091,511590401003,159,Richmond County,58880356,15808896,HUD,0.372,50943.5274801698,120226858.067003
2092,511590402002,159,Richmond County,78418210,131966,HUD,0.234,54459.3479622954,126323986.039792
2093,511590401001,159,Richmond County,109785696,11500073,HUD,0.473,79922.1138076157,195860708.861362
2094,511590401004,159,Richmond County,104285535,30087375,HUD,0.691,70684.1539223982,215861304.524449
2095,511590401002,159,Richmond County,77267822,5991808,HUD,0.359,77842.1735522398,134252767.753477
2096,517402116003,740,Portsmouth city,515229,0,HUD,0.79,4903.562973969,805503.975201451
2097,511959312001,195,Wise County,3690980,144858,FPL,0.422946367956551,12708.1714091211,6005108.16462539
2098,511959316001,195,Wise County,38381959,163717,FPL,0.241768579492004,39098.749407014,60510086.9986408
2099,511959317002,195,Wise County,27837836,317395,FPL,0.428571428571428,60676.8522072416,44144384.3434865
2100,511959308002,195,Wise County,58406260,584857,FPL,0.513262599469496,49726.6574325705,92931951.8625421
2101,511959315002,195,Wise County,8928393,12419,FPL,0.417030567685589,24768.0121279106,14023992.3855557
2102,511210213002,121,Montgomery County,114303154,19707,HUD,0.066,66893.6865931543,181050115.42147
2103,511210209002,121,Montgomery County,10837392,36625,HUD,0.543,27834.3277579284,17134003.6014153
2104,511210214004,121,Montgomery County,85172846,210502,HUD,0.357,57301.7214635301,134532385.599603
2105,511210210002,121,Montgomery County,11673635,5957,HUD,0.265,17711.9689412334,18395575.6720688
2106,511930102002,193,Westmoreland County,22540223,272471,HUD,0.557,30758.126234415,36898843.2451285
2107,511930103001,193,Westmoreland County,115057218,7656874,HUD,0.626,67886.6599896311,198661033.186318
2108,510950804021,095,James City County,7472736,84179,HUD,0.213,14633.570112958,11991334.9627262
2109,517000309001,700,Newport News city,1106575,0,HUD,0.822,5321.07155573192,1738395.16203401
2110,511670306003,167,Russell County,26038084,4090,FPL,0.419354838709677,32323.1912007695,40765580.7954721
2111,511670305002,167,Russell County,13891269,220038,FPL,0.601226993865031,34770.1612518156,22162861.4524574
2112,511670301002,167,Russell County,45139724,456354,FPL,0.431683168316832,52894.0997136976,71715272.1821426
2113,511670301005,167,Russell County,4266499,1413,FPL,0.630718954248366,13943.8324778454,6709617.37824261
2114,511670303003,167,Russell County,34293020,14227,FPL,0.155193992490613,34761.1602537269,53630674.5002964
2115,517000303003,700,Newport News city,305944,3268608,HUD,1,11180.3843440228,5610507.19622238
2116,517000321292,700,Newport News city,766098,0,HUD,0.589,5000.82242326095,1206448.04235658
2117,517000305002,700,Newport News city,313035,0,HUD,0.665,2841.91472616255,491530.484541427
2118,517000320052,700,Newport News city,724361,0,HUD,0.355,4546.45871447367,1141079.52645407
2119,511210205001,121,Montgomery County,437334,0,HUD,0.844,4120.81843550748,691202.854256378
2120,510150702002,015,Augusta County,209053449,584161,HUD,0.332,89232.6123205689,341768245.339215
2121,510150710003,015,Augusta County,39681460,223812,HUD,0.664,44407.2562139627,64378546.5392906
2122,510150701003,015,Augusta County,397609793,1243616,HUD,0.458,178861.379343547,647569948.381489
2123,510150701001,015,Augusta County,128186203,167643,HUD,0.718,91292.46080357,207658288.381427
2124,517000320072,700,Newport News city,447601,0,HUD,0.372,3890.43300061083,705289.601127505
2125,510890101002,089,Henry County,4445923,0,FPL,0.265,14515.6660389716,6928944.37119417
2126,515800602003,580,Covington city,2196417,149661,FPL,0.421383647798742,10499.9733094403,3759602.20026104
2127,511210205002,121,Montgomery County,825125,836,HUD,0.524,4948.80063025245,1305575.87815739
2128,511210206002,121,Montgomery County,889859,0,HUD,0.644,6794.1253113234,1406331.1583614
2129,515102012021,510,Alexandria city,211934,0,HUD,0.182,3178.33603288739,349776.54348894
2130,515102012022,510,Alexandria city,155609,0,HUD,0.265,3128.52193672497,256794.879505587
2131,510890103003,089,Henry County,12131923,92960,FPL,0.449303219605959,20505.566534111,19052371.4857046
2132,511210209001,121,Montgomery County,2004284,0,HUD,0.268,8315.23497827562,3158824.40545811
2133,511210210003,121,Montgomery County,1376513,0,HUD,0.367,6604.49282759521,2169103.78167395
2134,517600201001,760,Richmond city,990145,0,HUD,0.895,6102.10402929939,1578179.05215197
2135,517600502002,760,Richmond city,618449,0,HUD,0.14,4244.1254401052,986138.328929574
2136,511350003003,135,Nottoway County,4135296,5828,FPL,0.483153210425938,12500.5347565752,6536522.30982071
2137,511350003002,135,Nottoway County,1580349,2959,FPL,0.787234042553192,10812.6105608979,2497588.22239726
2138,511350003006,135,Nottoway County,96685983,474038,FPL,0.350282485875706,68840.1076778857,153059416.399304
2139,518100462112,810,Virginia Beach city,436044,0,HUD,0.22,4335.04766492779,681464.178528538
2140,518100462113,810,Virginia Beach city,619420,0,HUD,0.21,5187.99362369794,967877.45174793
2141,511970504011,197,Wythe County,64885018,42005,FPL,0.532908704883227,53097.0573512192,101687576.836215
2142,510690511021,069,Frederick County,8835237,11600,HUD,0.613,20506.3189989196,14754042.8726246
2143,510690501004,069,Frederick County,11587676,21061,HUD,0.189,29228.2084282494,19367813.1319589
2144,518100462114,810,Virginia Beach city,569874,0,HUD,0.186,3939.17178857589,890579.626261435
2145,511790101031,179,Stafford County,1916264,20301,HUD,0.184,8912.08905818492,3163676.43004737
2146,510190304012,019,Bedford County,37575498,96904,HUD,0.2,38824.5160927373,59756455.1667501
2147,510190306013,019,Bedford County,12558157,947360,HUD,0.303,27794.905390453,21327829.0471996
2148,510190306053,019,Bedford County,86825907,22254,HUD,0.507,79464.8690128428,137960221.351762
2149,511790101032,179,Stafford County,1460778,384285,HUD,0.182,11043.1576359627,3013382.80006477
2150,511790101033,179,Stafford County,1650157,0,HUD,0.405,8894.70352722659,2694940.46009761
2151,511790101082,179,Stafford County,2480399,88995,HUD,0.232,12158.7777628774,4198203.44119124
2152,511790105041,179,Stafford County,36197247,1207518,HUD,0.373,44329.0281274153,60789579.0283215
2153,518100462123,810,Virginia Beach city,889481,0,HUD,0.322,5208.67874497639,1390068.02234829
2154,518100462122,810,Virginia Beach city,598354,67598,HUD,0.221,4332.93894868684,1040590.81983711
2155,518100462132,810,Virginia Beach city,214896,12744,HUD,0.503,2455.11246718408,355600.011689172
2156,518100462133,810,Virginia Beach city,434397,1060,HUD,0.581,4179.5939188625,680336.599801139
2157,518100462141,810,Virginia Beach city,864104,0,HUD,0.234,7601.59290356246,1350038.52581886
